=====================
K = 18
BestFitness	Seconds	Generations
16	2527	9103
16	2527	9104
16	2528	9105
16	2528	9106
16	2528	9107
16	2528	9108
16	2529	9109
16	2529	9110
16	2529	9111
16	2529	9112
16	2530	9113
16	2530	9114
16	2530	9115
16	2531	9116
16	2531	9117
16	2531	9118
16	2531	9119
16	2532	9120
16	2532	9121
16	2532	9122
16	2532	9123
16	2533	9124
16	2533	9125
16	2533	9126
16	2534	9127
16	2534	9128
16	2534	9129
16	2534	9130
16	2535	9131
16	2535	9132
16	2535	9133
16	2536	9134
16	2536	9135
16	2536	9136
16	2536	9137
16	2537	9138
16	2537	9139
16	2537	9140
16	2537	9141
16	2538	9142
16	2538	9143
16	2538	9144
16	2539	9145
16	2539	9146
16	2539	9147
16	2539	9148
16	2540	9149
16	2540	9150
16	2540	9151
16	2540	9152
16	2541	9153
16	2541	9154
16	2541	9155
16	2542	9156
16	2542	9157
16	2542	9158
16	2542	9159
16	2543	9160
16	2543	9161
16	2543	9162
16	2544	9163
16	2544	9164
16	2544	9165
16	2544	9166
16	2545	9167
16	2545	9168
16	2545	9169
16	2546	9170
16	2546	9171
16	2546	9172
16	2546	9173
16	2547	9174
16	2547	9175
16	2547	9176
16	2548	9177
16	2548	9178
16	2548	9179
16	2548	9180
16	2549	9181
16	2549	9182
16	2549	9183
16	2549	9184
16	2550	9185
16	2550	9186
16	2550	9187
16	2550	9188
16	2551	9189
16	2551	9190
16	2551	9191
16	2551	9192
16	2552	9193
16	2552	9194
16	2552	9195
16	2553	9196
16	2553	9197
16	2553	9198
16	2553	9199
16	2554	9200
16	2554	9201
16	2554	9202
16	2554	9203
16	2555	9204
16	2555	9205
16	2555	9206
16	2556	9207
16	2556	9208
16	2556	9209
16	2556	9210
16	2557	9211
16	2557	9212
16	2557	9213
16	2557	9214
16	2558	9215
16	2558	9216
16	2558	9217
16	2558	9218
16	2559	9219
16	2559	9220
16	2559	9221
16	2559	9222
16	2560	9223
16	2560	9224
16	2560	9225
16	2560	9226
16	2561	9227
16	2561	9228
16	2561	9229
16	2561	9230
16	2562	9231
16	2562	9232
16	2562	9233
16	2563	9234
16	2563	9235
16	2563	9236
16	2563	9237
16	2564	9238
16	2564	9239
16	2564	9240
16	2564	9241
16	2565	9242
16	2565	9243
16	2565	9244
16	2565	9245
16	2566	9246
16	2566	9247
16	2566	9248
16	2566	9249
16	2567	9250
16	2567	9251
16	2567	9252
16	2567	9253
16	2568	9254
16	2568	9255
16	2568	9256
16	2568	9257
16	2569	9258
16	2569	9259
16	2569	9260
16	2569	9261
16	2570	9262
16	2570	9263
16	2570	9264
16	2571	9265
16	2571	9266
16	2571	9267
16	2571	9268
16	2572	9269
16	2572	9270
16	2572	9271
16	2572	9272
16	2573	9273
16	2573	9274
16	2573	9275
16	2573	9276
16	2574	9277
16	2574	9278
16	2574	9279
16	2574	9280
16	2575	9281
16	2575	9282
16	2575	9283
16	2575	9284
16	2576	9285
16	2576	9286
16	2576	9287
16	2576	9288
16	2577	9289
16	2577	9290
16	2577	9291
16	2578	9292
16	2578	9293
16	2578	9294
16	2578	9295
16	2579	9296
16	2579	9297
16	2579	9298
16	2579	9299
16	2580	9300
16	2580	9301
16	2580	9302
16	2580	9303
16	2581	9304
16	2581	9305
16	2581	9306
16	2581	9307
16	2582	9308
16	2582	9309
16	2582	9310
16	2582	9311
16	2583	9312
16	2583	9313
16	2583	9314
16	2583	9315
16	2584	9316
16	2584	9317
16	2584	9318
16	2585	9319
16	2585	9320
16	2585	9321
16	2585	9322
16	2586	9323
16	2586	9324
16	2586	9325
16	2586	9326
16	2587	9327
16	2587	9328
16	2587	9329
16	2587	9330
16	2588	9331
16	2588	9332
16	2588	9333
16	2588	9334
16	2589	9335
16	2589	9336
16	2589	9337
16	2589	9338
16	2590	9339
16	2590	9340
16	2590	9341
16	2591	9342
16	2591	9343
16	2591	9344
16	2591	9345
16	2592	9346
16	2592	9347
16	2592	9348
16	2592	9349
16	2593	9350
16	2593	9351
16	2593	9352
16	2593	9353
16	2594	9354
16	2594	9355
16	2594	9356
16	2594	9357
16	2595	9358
16	2595	9359
16	2595	9360
16	2596	9361
16	2596	9362
16	2596	9363
16	2596	9364
16	2597	9365
16	2597	9366
16	2597	9367
16	2597	9368
16	2598	9369
16	2598	9370
16	2598	9371
16	2599	9372
16	2599	9373
16	2599	9374
16	2599	9375
16	2600	9376
16	2600	9377
16	2600	9378
16	2600	9379
16	2601	9380
16	2601	9381
16	2601	9382
16	2601	9383
16	2602	9384
16	2602	9385
16	2602	9386
16	2603	9387
16	2603	9388
16	2603	9389
16	2603	9390
16	2604	9391
16	2604	9392
16	2604	9393
16	2604	9394
16	2605	9395
16	2605	9396
16	2605	9397
16	2605	9398
16	2606	9399
16	2606	9400
16	2606	9401
16	2606	9402
16	2607	9403
16	2607	9404
16	2607	9405
16	2608	9406
16	2608	9407
16	2608	9408
16	2608	9409
16	2609	9410
16	2609	9411
16	2609	9412
16	2609	9413
16	2610	9414
16	2610	9415
16	2610	9416
16	2610	9417
16	2611	9418
16	2611	9419
16	2611	9420
16	2611	9421
16	2612	9422
16	2612	9423
16	2612	9424
16	2613	9425
16	2613	9426
16	2613	9427
16	2613	9428
16	2614	9429
16	2614	9430
16	2614	9431
16	2614	9432
16	2615	9433
16	2615	9434
16	2615	9435
16	2615	9436
16	2616	9437
16	2616	9438
16	2616	9439
16	2617	9440
16	2617	9441
16	2617	9442
16	2618	9443
16	2618	9444
16	2618	9445
16	2618	9446
16	2619	9447
16	2619	9448
16	2619	9449
16	2619	9450
16	2620	9451
16	2620	9452
16	2620	9453
16	2620	9454
16	2621	9455
16	2621	9456
16	2621	9457
16	2621	9458
16	2622	9459
16	2622	9460
16	2622	9461
16	2622	9462
16	2623	9463
16	2623	9464
16	2623	9465
16	2623	9466
16	2624	9467
16	2624	9468
16	2624	9469
16	2624	9470
16	2625	9471
16	2625	9472
16	2625	9473
16	2625	9474
16	2626	9475
16	2626	9476
16	2626	9477
16	2626	9478
16	2627	9479
16	2627	9480
16	2627	9481
16	2627	9482
16	2628	9483
16	2628	9484
16	2628	9485
16	2628	9486
16	2629	9487
16	2629	9488
16	2629	9489
16	2629	9490
16	2630	9491
16	2630	9492
16	2630	9493
16	2630	9494
16	2631	9495
16	2631	9496
16	2631	9497
16	2631	9498
16	2632	9499
16	2632	9500
16	2632	9501
16	2632	9502
16	2633	9503
16	2633	9504
16	2633	9505
16	2633	9506
16	2634	9507
16	2634	9508
16	2634	9509
16	2634	9510
16	2635	9511
16	2635	9512
16	2635	9513
16	2635	9514
16	2636	9515
16	2636	9516
16	2636	9517
16	2636	9518
16	2637	9519
16	2637	9520
16	2637	9521
16	2637	9522
16	2638	9523
16	2638	9524
16	2638	9525
16	2638	9526
16	2639	9527
16	2639	9528
16	2639	9529
16	2639	9530
16	2640	9531
16	2640	9532
16	2640	9533
16	2640	9534
16	2641	9535
16	2641	9536
16	2641	9537
16	2641	9538
16	2641	9539
16	2642	9540
16	2642	9541
16	2642	9542
16	2642	9543
16	2643	9544
16	2643	9545
16	2643	9546
16	2643	9547
16	2644	9548
16	2644	9549
16	2644	9550
16	2644	9551
16	2645	9552
16	2645	9553
16	2645	9554
16	2645	9555
16	2646	9556
16	2646	9557
16	2646	9558
16	2646	9559
16	2647	9560
16	2647	9561
16	2647	9562
16	2647	9563
16	2648	9564
16	2648	9565
16	2648	9566
16	2648	9567
16	2649	9568
16	2649	9569
16	2649	9570
16	2649	9571
16	2650	9572
16	2650	9573
16	2650	9574
16	2650	9575
16	2650	9576
16	2651	9577
16	2651	9578
16	2651	9579
16	2651	9580
16	2652	9581
16	2652	9582
16	2652	9583
16	2652	9584
16	2653	9585
16	2653	9586
16	2653	9587
16	2653	9588
16	2654	9589
16	2654	9590
16	2654	9591
16	2654	9592
16	2655	9593
16	2655	9594
16	2655	9595
16	2655	9596
16	2656	9597
16	2656	9598
16	2656	9599
16	2656	9600
16	2657	9601
16	2657	9602
16	2657	9603
16	2657	9604
16	2658	9605
16	2658	9606
16	2658	9607
16	2658	9608
16	2658	9609
16	2659	9610
16	2659	9611
16	2659	9612
16	2659	9613
16	2660	9614
16	2660	9615
16	2660	9616
16	2660	9617
16	2661	9618
16	2661	9619
16	2661	9620
16	2661	9621
16	2662	9622
16	2662	9623
16	2662	9624
16	2662	9625
16	2663	9626
16	2663	9627
16	2663	9628
16	2663	9629
16	2664	9630
16	2664	9631
16	2664	9632
16	2664	9633
16	2665	9634
16	2665	9635
16	2665	9636
16	2665	9637
16	2666	9638
16	2666	9639
16	2666	9640
16	2666	9641
16	2666	9642
16	2667	9643
16	2667	9644
16	2667	9645
16	2667	9646
16	2668	9647
16	2668	9648
16	2668	9649
16	2668	9650
16	2669	9651
16	2669	9652
16	2669	9653
16	2669	9654
16	2670	9655
16	2670	9656
16	2670	9657
16	2670	9658
16	2671	9659
16	2671	9660
16	2671	9661
16	2671	9662
16	2672	9663
16	2672	9664
16	2672	9665
16	2672	9666
16	2673	9667
16	2673	9668
16	2673	9669
16	2673	9670
16	2674	9671
16	2674	9672
16	2674	9673
16	2674	9674
16	2674	9675
16	2675	9676
16	2675	9677
16	2675	9678
16	2675	9679
16	2676	9680
16	2676	9681
16	2676	9682
16	2676	9683
16	2677	9684
16	2677	9685
16	2677	9686
16	2677	9687
16	2677	9688
16	2678	9689
16	2678	9690
16	2678	9691
16	2678	9692
16	2679	9693
16	2679	9694
16	2679	9695
16	2679	9696
16	2680	9697
16	2680	9698
16	2680	9699
16	2680	9700
16	2680	9701
16	2681	9702
16	2681	9703
16	2681	9704
16	2681	9705
16	2682	9706
16	2682	9707
16	2682	9708
16	2682	9709
16	2682	9710
16	2683	9711
16	2683	9712
16	2683	9713
16	2683	9714
16	2684	9715
16	2684	9716
16	2684	9717
16	2684	9718
16	2685	9719
16	2685	9720
16	2685	9721
16	2685	9722
16	2685	9723
16	2686	9724
16	2686	9725
16	2686	9726
16	2686	9727
16	2687	9728
16	2687	9729
16	2687	9730
16	2687	9731
16	2687	9732
16	2688	9733
16	2688	9734
16	2688	9735
16	2688	9736
16	2689	9737
16	2689	9738
16	2689	9739
16	2689	9740
16	2689	9741
16	2690	9742
16	2690	9743
16	2690	9744
16	2690	9745
16	2691	9746
16	2691	9747
16	2691	9748
16	2691	9749
16	2692	9750
16	2692	9751
16	2692	9752
16	2692	9753
16	2692	9754
16	2693	9755
16	2693	9756
16	2693	9757
16	2693	9758
16	2694	9759
16	2694	9760
16	2694	9761
16	2694	9762
16	2695	9763
16	2695	9764
16	2695	9765
16	2695	9766
16	2695	9767
16	2696	9768
16	2696	9769
16	2696	9770
16	2696	9771
16	2697	9772
16	2697	9773
16	2697	9774
16	2697	9775
16	2698	9776
16	2698	9777
16	2698	9778
16	2698	9779
16	2698	9780
16	2699	9781
16	2699	9782
16	2699	9783
16	2699	9784
16	2700	9785
16	2700	9786
16	2700	9787
16	2700	9788
16	2701	9789
16	2701	9790
16	2701	9791
16	2701	9792
16	2701	9793
16	2702	9794
16	2702	9795
16	2702	9796
16	2702	9797
16	2703	9798
16	2703	9799
16	2703	9800
16	2703	9801
16	2703	9802
16	2704	9803
16	2704	9804
16	2704	9805
16	2704	9806
16	2705	9807
16	2705	9808
16	2705	9809
16	2705	9810
16	2706	9811
16	2706	9812
16	2706	9813
16	2706	9814
16	2706	9815
16	2707	9816
16	2707	9817
16	2707	9818
16	2707	9819
16	2708	9820
16	2708	9821
16	2708	9822
16	2708	9823
16	2708	9824
16	2709	9825
16	2709	9826
16	2709	9827
16	2709	9828
16	2710	9829
16	2710	9830
16	2710	9831
16	2710	9832
16	2711	9833
16	2711	9834
16	2711	9835
16	2711	9836
16	2711	9837
16	2712	9838
16	2712	9839
16	2712	9840
16	2712	9841
16	2713	9842
16	2713	9843
16	2713	9844
16	2713	9845
16	2714	9846
16	2714	9847
16	2714	9848
16	2714	9849
16	2714	9850
16	2715	9851
16	2715	9852
16	2715	9853
16	2715	9854
16	2716	9855
16	2716	9856
16	2716	9857
16	2716	9858
16	2716	9859
16	2717	9860
16	2717	9861
16	2717	9862
16	2717	9863
16	2718	9864
16	2718	9865
16	2718	9866
16	2718	9867
16	2718	9868
16	2719	9869
16	2719	9870
16	2719	9871
16	2719	9872
16	2720	9873
16	2720	9874
16	2720	9875
16	2720	9876
16	2721	9877
16	2721	9878
16	2721	9879
16	2721	9880
16	2721	9881
16	2722	9882
16	2722	9883
16	2722	9884
16	2722	9885
16	2723	9886
16	2723	9887
16	2723	9888
16	2723	9889
16	2723	9890
16	2724	9891
16	2724	9892
16	2724	9893
16	2724	9894
16	2725	9895
16	2725	9896
16	2725	9897
16	2725	9898
16	2725	9899
16	2726	9900
16	2726	9901
16	2726	9902
16	2726	9903
16	2727	9904
16	2727	9905
16	2727	9906
16	2727	9907
16	2728	9908
16	2728	9909
16	2728	9910
16	2728	9911
16	2728	9912
16	2729	9913
16	2729	9914
16	2729	9915
16	2729	9916
16	2730	9917
16	2730	9918
16	2730	9919
16	2730	9920
16	2731	9921
16	2731	9922
16	2731	9923
16	2731	9924
16	2732	9925
16	2732	9926
16	2732	9927
16	2732	9928
16	2732	9929
16	2733	9930
16	2733	9931
16	2733	9932
16	2733	9933
16	2734	9934
16	2734	9935
16	2734	9936
16	2734	9937
16	2734	9938
16	2735	9939
16	2735	9940
16	2735	9941
16	2735	9942
16	2736	9943
16	2736	9944
16	2736	9945
16	2736	9946
16	2736	9947
16	2737	9948
16	2737	9949
16	2737	9950
16	2737	9951
16	2738	9952
16	2738	9953
16	2738	9954
16	2738	9955
16	2739	9956
16	2739	9957
16	2739	9958
16	2739	9959
16	2739	9960
16	2740	9961
16	2740	9962
16	2740	9963
16	2740	9964
16	2741	9965
16	2741	9966
16	2741	9967
16	2741	9968
16	2742	9969
16	2742	9970
16	2742	9971
16	2742	9972
16	2742	9973
16	2743	9974
16	2743	9975
16	2743	9976
16	2743	9977
16	2744	9978
16	2744	9979
16	2744	9980
16	2744	9981
16	2745	9982
16	2745	9983
16	2745	9984
16	2745	9985
16	2745	9986
16	2746	9987
16	2746	9988
16	2746	9989
16	2746	9990
16	2747	9991
16	2747	9992
16	2747	9993
16	2747	9994
16	2747	9995
16	2748	9996
16	2748	9997
16	2748	9998
16	2748	9999
2748 seconds, 10000 generations
=====================
